Organization,Country,SDG Goal,SDG Question,Answer Options,SDG Goal ID,SDG Ques ID,Industry,Filtered Content,URL,Page number,Document Type,Publication Date,Last updated Date
Suez Australia (Suez),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services,"[Page 12] It leads the preparation of sustainability reports, ensuring alignment with CSRD and ESRS disclosure requirements  in coordination with other directions and Business Units. | [Page 28] The Group also aligns its assessment methodology  with external sustainability reporting frameworks, such as the TCFD (Task Force on Climate Related Financial Disclosures),  and integrates sustainability risk considerations into its business continuity planning. | [Page 20] General disclosures (ESRS 2) 1 | [Page 15] General disclosures (ESRS 2) 1.1.4. | [Page 6] General disclosures (ESRS 2) 1 1.1. | [Page 12] It develops and enforces policies that  guide the Company’s sustainability efforts and compliance with the CSRD.",https://www.suez.com/-/media/suez-shared/files/publication-docs/pdf-english/suez-2024-sustainability-statement.pdf?v=1&d=20250417T104216Z,28 | 6 | 20 | 12 | 15,PDF,2024.0,2025-06-05T01:26:03.601198
Suez Australia (Suez),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services,"[Page 182] 87 and 98);   ●the Charter of Fundamental Rights of the European Union;   ●the OECD Guidelines for Multinational Enterprises;   ●the UN Guiding Principles on Business and Human Rights;   ●the UN Convention against Corruption;   ●national laws, such as French law on the duty of vigilance and similar laws in the UK and Australia targeting modern slavery;   ●SUEZ Ethics Charter, updated in 2022, which aligns with the Company’s commitments to the UN Global Compact and the  OECD Principles on water governance;   ●the International Finance Corporation’s sustainability standards, which apply directly to many SUEZ projects. | [Page 25] ●Active participation to international  associations (OECD Water governance,  UN Global compact, etc.). | [Page 224] Supplier engagement SUEZ expects its suppliers to adhere to the principles of the UN Global Compact and respect international labour conventions. | [Page 78] At the Business Unit (BU) level, SUEZ has implemented Environmental and Quality Management Systems, which are generally  ISO 9000 and ISO 14000 certified. | [Page 184] The Ethics Charter is referenced in the Sustainable Purchasing Charter and CSR clauses signed by suppliers.",https://www.suez.com/-/media/suez-shared/files/publication-docs/pdf-english/suez-2024-sustainability-statement.pdf?v=1&d=20250417T104216Z,25 | 224 | 182 | 184 | 78,PDF,2024.0,2025-06-05T01:26:03.601198
Suez Australia (Suez),AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Electricity Gas Water And Waste Services,"[Page 7] 29% of the Board members are women. | [Page 172] Amongst the metrics we follow, the following can be outlined: PERFORMANCE AND CAREER DEVELOPMENT 12/2024 % Female % Male % Total Percentage of employees that participated in regular performance  and career development reviews* 80% 57% 63% *	 Divided by the average personnel. | [Page 39] By 2027  100% GROWING SKILLS AND FOSTERING EMPLOYEE ENGAGEMENT Develop our skills % of people trained in the workforce per year)  72.2% From 2023  80% Promote equal opportunities % of FTEs in the workforce with disabilities 2.8% By 2027  > 4% Eliminate gender disparities % of women in management positions 34.3% By 2027  > 40% Global gender gap 88.9",https://www.suez.com/-/media/suez-shared/files/publication-docs/pdf-english/suez-2024-sustainability-statement.pdf?v=1&d=20250417T104216Z,170 | 161 | 7 | 39 | 169 | 172,PDF,2024.0,2025-06-05T01:26:03.601198
Suez Australia (Suez),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Electricity Gas Water And Waste Services,"[Page 37] Objective CONTRIBUTING TO ENERGY DECARBONISATION Make our own electricity consumption more sustainable Share of sustainable electricity (renewable and recycled)  consumption over total Group electricity consumption (%) Group: 29%  Europe: 24% By 2030 | [Page 37] Group: 70%  Europe: 100% Reach European electricity  self sufficiency Share of electricity production (renewable and  recycled) over electricity consumption in Europe 1.04 | [Page 53] By eliminating coal usage, the facility is set to cut CO2 emissions by 60% by the end of 2025.",https://www.suez.com/-/media/suez-shared/files/publication-docs/pdf-english/suez-2024-sustainability-statement.pdf?v=1&d=20250417T104216Z,62 | 52 | 37 | 53 | 108,PDF,2024.0,2025-06-05T01:26:03.601198
Sustainable Minerals Institute,AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Mining,,,,,,
Sustainable Minerals Institute,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Mining,,,,,,
Sustainable Minerals Institute,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Mining,,,,,,
Sustainable Minerals Institute,AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Mining,,,,,,
Sustainable Minerals Institute,AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Mining,,,,,,
TFS Australia,AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Manufacturing,"[Page 1] With the help of EcoBiz, TFS reduced the facilities total waste intensity by 17% throughout 2021.",https://www.tfsaustralia.com.au/sustainability  ,1,HTML,nan,2025-04-28T23:22:13.596380
TFS Australia,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Manufacturing,,,,,,
TFS Australia,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Manufacturing,,,,,,
TFS Australia,AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Manufacturing,,,,,,
TFS Australia,AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Manufacturing,"[Page 1] Throughout the year of 2021 TFS successfully reduced it’s total energy intensity by 28.9%. | [Page 1] With the help of EcoBiz, TFS reduced the facilities total waste intensity by 17% throughout 2021.",https://www.tfsaustralia.com.au/sustainability  ,1,HTML,nan,2025-04-28T23:22:13.596380
Telstra,AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Information Media And Telecommunications,"[Page 46] FY24: 95% Network waste recycled Total network waste 24,977 tonnes: >   Total diverted to recyclers:      23,617 tonnes (95%) >   Total landfill:  1,361 tonnes (5%) | [Page 46] In FY24, we reassessed the definition supporting the target to 'Increase our network waste recycling rate to 90% by 2025' to include waste diverted to recyclers,  captured via our Copper Recovery Program. | [Page 35] Achieved 95% network waste recycling rate  in FY24 page 46 | [Page 6] Achieved 95% network waste recycling rate in FY24 page 46 | [Page 47] In alignment with our commitment to environmental  stewardship, we strategically partner with certified  recyclers who specialise in the safe handling and  disposal of hazardous substances found in network  equipment. | [Page 35] Increase our network waste recycling rate  to 90% by 2025",https://infraco.telstra.com.au/content/dam/tcom/about-us/community-environment/pdf/2024-Telstra-Bigger-Picture-Sustainability-Report-Remediated.pdf,47 | 35 | 6 | 46,PDF,2024.0,2025-04-23T05:16:05.627291
Telstra,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Information Media And Telecommunications,[Page 5] Commitment to transparency    This year the climate-related disclosures in our  Annual Report have been guided by the International  Sustainability Standards Board (ISSB)’s climate  disclosure standard (International Financial Reporting  Standard (IFRS) S2). | [Page 10] It also includes  climate and nature related disclosures aligned  to ISSB (International Sustainability Standards  Board) IFRS (International Financial Reporting  Standards) S2 and the recommendations of   the TNFD (Taskforce on Nature-related   Financial Disclosures). | [Page 10] •  Our 2024 Data Pack: provides more  information about our sustainability approach   and performance. | [Page 16] Bigger Picture Sustainability Report | [Page 14] 14 Doing business responsibly 2024 Bigger Picture Sustainability Report | [Page 11] Doing business  responsibly  11 2024 Bigger Picture Sustainability Report,https://infraco.telstra.com.au/content/dam/tcom/about-us/community-environment/pdf/2024-Telstra-Bigger-Picture-Sustainability-Report-Remediated.pdf,10 | 16 | 5 | 11 | 14,PDF,2024.0,2025-04-23T05:16:05.627291
Telstra,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Information Media And Telecommunications,Telstra Corporation Australia joined un compact on 7-Dec-11,https://unglobalcompact.org/what-is-gc/participants/15738-Telstra-Corporation,,,,
Telstra,AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Information Media And Telecommunications,"[Page 19] By signing up to this alongside  other ASX300 organisations, we’re seeking to achieve  gender balance in executive leadership, by reaching   40 per cent female representation, 40 per cent male,  and 20 per cent identifying as any gender, by 2030. | [Page 4] This year, we also launched our new Global  Diversity, Equity and Inclusion strategy and we are  committed to maintaining a diverse and inclusive  workplace where differences are respected. | [Page 6] Our people Remain at 90th percentile employee engagement  (equivalent to high-performance norm) SDG 8 | [Page 11] Our people Remain at 90th percentile employee  engagement (equivalent to high- performance norm) SDG 8",https://infraco.telstra.com.au/content/dam/tcom/about-us/community-environment/pdf/2024-Telstra-Bigger-Picture-Sustainability-Report-Remediated.pdf,11 | 6 | 4 | 19,PDF,2024.0,2025-04-23T05:16:05.627291
Telstra,AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Information Media And Telecommunications,"[Page 35] Enable renewable energy generation  equivalent to 100% of our consumption  by 2025 | [Page 6] Enable renewable energy generation equivalent  to 100% of our consumption by 2025 | [Page 41] We have now contracted renewable energy generation  which, once fully up and running, should be equivalent  to more than 100 per cent of our forecast consumption  by the end of 2025. | [Page 5] However,  there is risk that the overall amount of renewable  energy generated from our contracted projects may  not meet 100 per cent of our forecast consumption  by the end of 2025. | [Page 41] However, there is risk that the overall amount of  renewable energy generated from our contracted  projects may not meet 100% of our forecast  consumption by the end of 2025. | [Page 5] In addition, we have now contracted future renewable  energy generation equivalent to over 100 per cent of  our forecast consumption by the end of 2025.",https://infraco.telstra.com.au/content/dam/tcom/about-us/community-environment/pdf/2024-Telstra-Bigger-Picture-Sustainability-Report-Remediated.pdf,41 | 35 | 6 | 5,PDF,2024.0,2025-04-23T05:16:05.627291
The Environmental Group Ltd (environmental),AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Electricity Gas Water And Waste Services,"[Page 11] Our recent advancements include the  implementation of state-of-the-art technologies for  the extraction of harmful substances like PFAS from  water, and the installation of sophisticated waste  processing facilities designed to achieve up to 99%  landfill diversion. | [Page 16] We are well positioned to be  part of this landmark change in the industry following  the introduction of the Recycling and Waste Reduction  Act 2020, targeting a significant improvement in  recycling rates and including the banning of all waste   being exported from Australia.",https://environmental.com.au/wp-content/uploads/2024/08/2763730.pdf,16 | 11 | 27 | 37,PDF,2024.0,2025-04-23T05:07:19.268569
The Environmental Group Ltd (environmental),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services,,,,,,
The Environmental Group Ltd (environmental),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services,[Page 102] Signed in accordance with a resolution of Directors made pursuant to section 295(5)(a) of the  Corporations Act 2001.,https://environmental.com.au/wp-content/uploads/2024/08/2763730.pdf,102,PDF,2024.0,2025-04-23T05:07:19.268569
The Environmental Group Ltd (environmental),AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Electricity Gas Water And Waste Services,"[Page 88] General Managers 100% 272,451 0.27 | [Page 47] Non-Executive Directors: Ms Lynn Richardson 100%  100%  - - - - Mr Adrian Siah  100%  100%  - - - - Mr Graeme Nayler  100%  100%  - - - - Mr Vincent D’Rozario  100%  100%  - - - - Mr Michael Constable 100%  - - - - - Other Key Management Personnel: Mr Jason Dixon 88%  86%  - - 12%  14%  Mr Andrew Bush 87%  74%  - - 13%  26%  Mr Paul Gaskett 93%  83%  - - 7%  17%  Ms Brenda Broughouts 97%  90%  - - 3%  10%  The proportion of remuneration linked to performance and the fixed proportion are as follows: Annual Report 2024 | [Page 44] Remuneration Report (Audited) This Remuneration Report outlines  the Directors and Executive Key  Management Personnel remuneration  arrangements of the Group in  accordance with the requirements  of the Corporations Act 2001 and  the Corporate Regulations 2001.",https://environmental.com.au/wp-content/uploads/2024/08/2763730.pdf,47 | 88 | 45 | 44 | 29,PDF,2024.0,2025-04-23T05:07:19.268569
The Environmental Group Ltd (environmental),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Electricity Gas Water And Waste Services,"[Page 11] Our projects, such as filtration systems to  improve safety and efficiency of advanced solar farms  and the development of innovative waste-to-energy  solutions, are pivotal in reducing carbon emissions  and promoting sustainable energy practices.",https://environmental.com.au/wp-content/uploads/2024/08/2763730.pdf,10 | 11 | 30 | 27,PDF,2024.0,2025-04-23T05:07:19.268569
Veolia Australia and New Zealand (veolia),AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Electricity Gas Water And Waste Services | Manufacturing | Mining,"[Page 21] Reclaiming waste   as a secondary raw material   or energy source The world leader in the collection and treat- ment of solid waste (revenue of €15.6 billion in  2024), Veolia’s objectives are to reintroduce  waste into the industrial production cycle and  to improve recycling and material recovery rates. | [Page 7] Non-hazardous waste Collection; sorting and recycling;  incineration; landfi ll. | [Page 13] 34.6%  NON-ELIGIBLE 38.4%  NON-ELIGIBLE 44.9%  ELIGIBLE AND  ALIGNED 44%  ELIGIBLE AND  ALIGNED 20.5%  ELIGIBLE AND  NON-ALIGNED 17.6%  ELIGIBLE AND  NON-ALIGNED REVENUE CAPEX The list of eligible activities defined by the  European Union is likely to expand and will  hopefully include other Veolia activities, such  as pre-discharge treatment of industrial waste- water, some types of hazardous waste landfill,  and energy recovery from non-recyclable  refuse-derived fuel (RDF). | [Page 15] Pollution generated by our own activities   (air, water, soil, hazardous waste, etc.) Increase and   improvement of   hazardous waste   (HW) treatment E2-ES-3 | [Page 21] This can be  injected directly into the distribution network,  used to generate electricity, or become fuel  for vehicles;  ̎ Veolia is also working on the transformation of  residual non-recyclable waste into refuse-­ derived fuel (RDF) to power furnaces and other  combustion or energy production processes  for local authorities and manufacturers.",https://www.veolia.com/sites/g/files/dvc4206/files/document/2025/04/veolia-2024-esg-report.pdf,13 | 15 | 21 | 7,PDF,2025.0,2025-06-05T01:16:03.520610
Veolia Australia and New Zealand (veolia),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services | Manufacturing | Mining,"[Page 3] (3) Corporate Sustainability Assessment. | [Page 2] The objective is to deliver  transparent information with  which to measure the materiality  of sustainability issues and their  impact on our performance,  to share it with our stakeholders   – in particular, investors and  analysts – and to identify areas  for improvement in regard  to these issues.",https://www.veolia.com/sites/g/files/dvc4206/files/document/2025/04/veolia-2024-esg-report.pdf,2 | 3,PDF,2025.0,2025-06-05T01:16:03.520610
Veolia Australia and New Zealand (veolia),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services | Manufacturing | Mining,"[Page 22] Every year, Group entities are  certified, awarded labels, or otherwise  rewarded for their progress in terms of pre- vention, health, and safety. | [Page 17] Commitment to  the UN’s(2) 2030 | [Page 17] (2) United Nations.",https://www.veolia.com/sites/g/files/dvc4206/files/document/2025/04/veolia-2024-esg-report.pdf,17 | 22,PDF,2025.0,2025-06-05T01:16:03.520610
Veolia Australia and New Zealand (veolia),AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Electricity Gas Water And Waste Services | Manufacturing | Mining,"[Page 23] Female representation rate Female representation rate   – management Female representation rate  in external recruitment   for permanent management  employees Female representation  rate – senior executives  (Executive Resourcers) DIVERSITY WITHIN THE GROUP  CHANGES IN THE GROUP’S FEMALE REPRESENTATION RATE   33.0% 35.0% 36.6% 35.5% 2021 2022 2023 2024   29.0% 30.0% 31.0% 2021 2022 2023 2024 31.3%   21.7% 22.3% 22.4% 2021 2022 2023 22.8% 2024   22.2% 25.2% 26.7% 2021 2022 2023 2024 30.7% (1) The sixth edition of The Voice of Resourcers survey took place from November 5 to 26, 2024. | [Page 23] The Group continues to implement action  plans to promote diversity and gender equal- ity (recruiting and retaining, reducing salary  gaps, furthering and supporting women’s  careers, and fighting against sexism and  sexual harassment):  ̎ in 2024, the proportion of women on the  Management Committee was 32.4%, surpass- ing the 2027 target of 30%. | [Page 9] FEMALE REPRESENTATION RATE NON-FRENCH DIRECTORS 54.5% (1) 5 (1) Excluding the two directors representing employees and the director representing employee shareholders pursuant   to Articles L. | [Page 12] Estelle Brachlianoff Employee  engagement Employee  engagement rate  (Voice of Resourcers  survey) 89% 88% ≥85% Laurent Obadia Diversity and  inclusiveness Proportion of women  in the Group  Management  Committee 25.6% 32.4% ≥30% Helman  le Pas de Sécheval Social   performance Support   responsible   regional  development Ethics and integrity Positive answers  to the ethics and  compliance question  in the “Voice of  Resourcers” survey 88% 86% ≥83% Eric Haza Support for local  communities Residents benefiting  from inclusive  solutions to access  essential services  (all activities) 7.8 | [Page 6] Today,  68% of employees are familiar with the  Group’s purpose, up 11 points compared with  2022, and over 90% believe they contribute to  it on a daily basis (Voice of Resourcers 2024  internal survey).",https://www.veolia.com/sites/g/files/dvc4206/files/document/2025/04/veolia-2024-esg-report.pdf,12 | 6 | 23 | 9,PDF,2025.0,2025-06-05T01:16:03.520610
Veolia Australia and New Zealand (veolia),AU,"Goal 7. Ensure access to affordable, reliable, sustainable and modern energy for all","In your organization, what percentage of annual energy usage is derived from renewable energy (clean fuels and technology)?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S002,Q002,Electricity Gas Water And Waste Services | Manufacturing | Mining,"[Page 12] (2) % reduction compared to the 2021 baseline restated according to the new allocation method for GHG emissions in scopes 1, 2 and 3. | [Page 17] Emissions eliminated (scope 4) on behalf of  the Group’s customers are effectively the  result of solutions rolled out across its energy  businesses (energy efficiency, biogas produc- tion, energy recovery from waste in countries  with a high-carbon energy mix) and waste  recycling operations. | [Page 17] Net Zero 90% reduction   in GHG  emissions and  ­neutralization   of the residual  emissions –50% fewer scopes 1 and 2  emissions by 2032  (compared with 2021*) +50% on scope 4 by 2030  (compared with 2023) Net Zero In 2050 for scopes 1, 2 and 3,  in line with the Paris  Agreement 1.5 °C target  (approved by SBTi (1)) * The 2021 pro forma emissions presented here are the sum of Veolia’s emissions published in 2021 in addition to 2021 emissions from the Suez businesses acquired and still held on the  date this document was published. | [Page 16] The GreenUp strategy will propel the Group  toward its short-term emissions reduction  target (–50% by 2032) validated by  the Science-based target initiative.” Sébastien Daziano Senior Executive Vice President, Strategy and Innovation Aligning our greenhouse gas emissions  trajectory with the 1.5 °C target Veolia has set out its Net Zero 2050 trajectory  compatible with limiting global warming to  +1.5 °C. | [Page 16] coal  exit) – Energy  efficiency FURTHER  DEPLOYMENT – Alternatives   to natural gas  (Renewable  Energy) – Cogeneration – Improvement of  the electricity mix WASTE – Methane  capture – Vehicles – Plastic removal – CO2 capture  and valorization  (pilots) WATER Electricity mix INNOVATIONS – CO2 capture   and valorization – Other innovations  (plastic removal…) 2050 | [Page 4] Dividend to grow in line with EPS Strategic program (1) Scope 4, erased emissions, is a specific notion Veolia uses to recognize third-party GHG emission reductions made possible by its decarbonizing  solutions.",https://www.veolia.com/sites/g/files/dvc4206/files/document/2025/04/veolia-2024-esg-report.pdf,12 | 17 | 16 | 4,PDF,2025.0,2025-06-05T01:16:03.520610
Visy Industries (Visy),AU,Goal 12. Ensure sustainable consumption and production patterns,"In your organization, what is the recycling rate (measured by sum of recyclables + organics divided by total garbage, as the percentage of of all waste that is recycled? ",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S003,Q003,Manufacturing,"MARCH 2022 Page 6 Progress against APCO target 3: 50% of average recycled  content included in packaging Visy is investing and innovating in new techniques,  recycling infrastructure and manufacturing capability to  increase the recycled content of packaging across glass,  beverage can, food can, plastics, paper and cardboard. | MARCH 2022 Page 5 Progress against APCO target 2: 70% of plastic packaging being recycled or composted To support and increase the proportion of plastic packaging that is recycled, Visy works across all parts of the plastic packaging value chain. | [Page 6] We are committed to increasing the  recycled content in our glass bottles  and jars to an average of 70 per cent3 3 Visy calculates average recycled content in our glass containers based upon our plants’ consumption of cullet, being both external glass and internal glass (for example, rejects, losses, obsolete or defective stock from our  manufacturing process). | MARCH 2022 Page 4 Progress against APCO target 1:	  100% reusable, recyclable or compostable packaging Our unique, closed loop re-manufacturing processes link recycling and manufacturing.",https://www.visy.com/sites/default/files/2023-07/helping-you-achieve-your-sustainability-targets-17032022.pdf?,2 | 6 | 5 | 4,PDF,2023.0,2025-04-23T05:02:19.312525
Visy Industries (Visy),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Manufacturing,,,,,,
Visy Industries (Visy),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Manufacturing,Visy Australia joined un compact on 27-Aug-14,https://unglobalcompact.org/what-is-gc/participants/41381-Visy,,,,
Visy Industries (Visy),AU,Goal 5. Achieve gender equality and empower all women and girls,"In your organization, what is the percentage of women in managerial positions?",1. I don't know. 2. < 10%. 3. 10% - 19%. 4. 20% - 29%. 5. 30% - 39%. 6. > 39%.,S001,Q001,Manufacturing,,,,,,
