Organization,Country,SDG Goal,SDG Question,Answer Options,SDG Goal ID,SDG Ques ID,Industry,Filtered Content,URL,Page number,Document Type,Publication Date,Last updated Date
Seven West Media,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Information Media And Telecommunications,[Page 7] No qualifications needed.”  Seven West Media provided CSA airtime to R U OK?,https://www.sevenwestmedia.com.au/assets/CH7-Sustainability-Report-2023-.pdf,7,PDF,2023,2025-04-23T05:16:53.224344
Southern Cross Austereo (aspecthuntley),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Information Media And Telecommunications,"[Page 14] Sustainability is therefore a core business principle for SCA. | [Page 59] Consequently,  this financial report has also been prepared in accordance with and  complies with IFRS as issued by the IASB. | [Page 21] 2024 Annual Report Sustainability at SCA | 19  SCA is committed to playing our part to address climate change. | [Page 59] i) Compliance with IFRS Compliance with Australian Accounting Standards ensures that  the financial statements and notes of the Group comply with  International Financial Reporting Standards (‘IFRS’) as issued by the  International Accounting Standards Board (‘IASB’). | [Page 21] During the year ahead, we will monitor the issue of the Australian  Sustainability Reporting Standards to be well prepared to  commence climate-related financial reporting when required  and will consider voluntary disclosures in the meantime. | [Page 14] Southern Cross Austereo 12 | Sustainability at SCA Sustainability at SCA Connecting Communities We accept responsibility to be a trusted source of information and entertainment for our communities. | [Page 17] 2024 Annual Report Sustainability at SCA | 15  State Market Charity name ACT Canberra Ronald McDonald House NSW Albury The Men’s Table  Central Coast Coast Shelter Dubbo Veritas House Orange Orana Support Services Wagga Wagga Wagga Women’s Health Centre  QLD Cairns Stay In The Fight Gold Coast Gold Coast Community Fund Mackay Trudy Crowley Foundation Ltd Cairns Cairns Couch Ltd Rockhampton / Gladstone / Emerald Fitzroy Community Hospice Sunshine Coast IFYS Toowoomba Sunrise Way Townsville Fuel For Schools Ltd TAS Hobart Beacon Foundation VIC Ballarat Foodbank Gippsland Foodbank Mildura Sunraysia Cancer Resources Shepparton Shepparton Foodshare Inc Regional Embrace In FY24, our regional markets delivered value-in-kind of over $1 million in aggregate to the following local charities. | [Page 42] The CEO  provides these assessments to the People & Culture Committee for review.",https://www.aspecthuntley.com.au/asxdata/20241024/pdf/02870679.pdf,21 | 59 | 42 | 17 | 14,PDF,2024,2025-04-23T05:17:22.695261
Southern Cross Austereo (aspecthuntley),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Information Media And Telecommunications,[Page 3] Consolidated 7.,https://www.aspecthuntley.com.au/asxdata/20241024/pdf/02870679.pdf,3,PDF,2024,2025-04-23T05:17:22.695261
St John Ambulance Australia,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Health Care And Social Assistance,"[Page 27] The NPSU  is working with our suppliers on Global Recycling  Standards (GRS) and Forest Stewardship Council  (FSC) certification. | [Page 14] Sustainability Ensure long-term financial, environmental and  social sustainability with a focus on sound  practices, capacity building, profile raising,  strategic relationships, innovation and ethics,  and safety. | [Page 4] •  The Board and Executive, having set the tone of high governance levels in 2023, is releasing the  company’s first environmental impact measures.",https://stjohnwa.com.au/docs/default-source/board-communiques/2024-march-communique.pdf?sfvrsn=e151f3b2_2 | https://stjohn.org.au/assets/uploads/annual%20reports/AR2024%20Internal-NAT0049%20WEB.pdf,14 | 27 | 4,PDF,2024,2025-04-16T22:26:31.433557
St John Ambulance Australia,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Health Care And Social Assistance,[Page 4] We are a registered Charity and Public Benevolent  Institution under the Australian Charities and Not-For-Profits  Commission (ACNC). | [Page 4] We are also a Registered Training  Organisation (RTO) with the Australian Skills Quality Authority.,https://stjohn.org.au/assets/uploads/annual%20reports/AR2024%20Internal-NAT0049%20WEB.pdf,4,PDF,2024,2025-04-16T22:26:31.433557
Suez Australia (Suez),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services,"[Page 17] Certification of management systems As a player in the environmental sector, the Group  encourages its sites to certify their activities to  international standards such as ISO or equivalent. | [Page 17] ISO 14 001 environmental management system  certification and ISO 50 001 energy management system  certification are particularly well developed in the Group's  activities. | [Page 12] The Group is also preparing to the Corporate  Sustainability Reporting Directive. | [Page 6] The above commitments are reviewed on an  annual basis by the CSR Committee. | [Page 79] Facilities with the ICPE classification are subject to  environmental authorization and registration. | [Page 68] 102-1 Name of the organization See Management Report 2023 102-2 Activities, brands, products, and services See Management Report 2023 102-3 Geographical location of the head office See Management Report 2023 102-4 Geographical locations where the activities take place See Management Report 2023 102-5 Registered capital and form of legal entity See Management Report 2023 102-6 Markets covered See Management Report 2023 102-7 Size of the organization See Management Report 2023 102-8 Number of employees See Management Report 2023 102-9 Organization's supply chain See Management Report 2023 102-10 Significant changes to the organization and its supply chain See Management Report 2023 102-11 Precautionary principle See Management Report 2023 102-12 Charters, guidelines, and other external initiatives See Management Report 2023 102-13 Membership of national and international associations See Management Report 2023 102-14 Statement by the most senior decision-maker about the importance of sustainability to the  organization and its strategy See Management Report 2023 102-16 Organizational values, principles, standards, and rules, such as Codes of Conduct and Codes of Ethics See Management Report 2023 102-18 Corporate governance structure, including committees of the highest governance body See Management Report 2023 102-40 List of stakeholder groups with which the organization has established a dialogue See Management Report 2023 102-41 Percentage of all employees covered by a collective agreement See Management Report 2023 102-42 Criteria for identifying and selecting stakeholders to engage with in a dialogue See Management Report 2023 102-43 Approach to stakeholder involvement See Management Report 2023 102-44 Challenges and major concerns raised See Management Report 2023 102-45 Entities included in the financial consolidation, with explanations concerning any exclusions See Management Report 2023 102-46 Definition of the report content and scope of the challenges See Management Report 2023 102-47 List of relevant challenges See Management Report 2023 102-48 Reaffirmation of the information See Management Report 2023 102-49 Changes in the reporting See Management Report 2023 102-50 Reporting period See Management Report 2023 102-51 Date of last published report, if applicable See Management Report 2023 102-52 Reporting cycle See Management Report 2023 102-53 Contact person for any questions about the report or its contents See Management Report 2023 102-54 GRI-compliant reporting statements See Management Report 2023 102-55 GRI correspondence table See Management Report 2023 102-56 External audit of the report See Management Report 2023 | [Page 72] 6.1.1.2 | Eligible activities In accordance with provisions of Article 10 of the ''Article 8''  delegated regulation on sustainability indicators,  the 2023 regulatory publication exercise covers the  eligibility of activities contributing to climate change  mitigation and adaptation (already covered by the 2022  regulatory publication) but also the eligibility of activities  contributing to the sustainable use and protection of  water and marine resources, the transition to a circular  economy, the pollution prevention and control and the  protection and restoration of biodiversity and ecosystems. | [Page 14] The committee oversees the  allocation of resources, to support CSR initiatives.",https://www.suez-asia.com/-/media/suez-global/files/publication-docs/pdf-english/suez_dpef-2023-en_hd.pdf?h=512&w=512&v=1&d=20241018T013427Z&open=true | https://www.suez.com/-/media/suez-global/files/publication-docs/pdf-english/suez-green-bond-report-2023-en.pdf,12 | 68 | 79 | 72 | 17 | 14 | 6,PDF,2023,2025-04-23T05:07:49.725288
Suez Australia (Suez),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services,"[Page 9] The Ten Principles of the United Nations Global  Compact are derived from: •	 The Universal Declaration of Human Rights, •	 The International Labour Organization’s Declaration  on Fundamental Principles and Rights at Work,  •	 The Rio Declaration on Environment and  Development, and  •	 The United Nations Convention Against Corruption. | [Page 4] Our alignment with the United Nations  Global Compact underscores our dedication to these  principles on a global scale. | [Page 9] United Nations Global Compact SUEZ Group has renewed its commitment and continues   to be a member of United Nations Global Compact since  2008. | [Page 8] Our commitment   is reaffirmed with the SUEZ Group   being a member of the United Nations Global Compact. | [Page 9] Annual reporting on SUEZ Group’s Communication on  Progress in: •	 Upholding and implementing the 10 Principals of the   UN Global Compact, and •	 Integrating UN Sustainable Development Goals into   its business. | [Page 80] 6.1.4 | Minimum safeguards In accordance with guidelines concerning the minimum  safeguards described in article 4 of the Taxonomy  regulation, economic activities contributing substantially  to one of the climate objectives and complying with the  relevant generic and specific DNSH criteria must also  implement procedures to align themselves with the OECD  Guidelines for Multinational Enterprises and the UN  Guidelines on Business and Human Rights (including the  principles and rights set out in the eight core conventions  listed in the International Labour Organization's  Declaration on Fundamental Principles and Rights at  Work and the International Bill of Human Rights). | [Page 17] Certification of management systems As a player in the environmental sector, the Group  encourages its sites to certify their activities to  international standards such as ISO or equivalent. | [Page 53] For example, information sheets on  the main human rights issues to be observed in certain  countries are sent to managers of teams operating in  those countries, and awareness-raising and training  materials are available for all Group managers; •	Based on a mapping of supplier-specific risks,  the Purchasing Department has strengthened its  qualification process for suppliers and subcontractors,  as well as control and support systems, coordinating  relationships and negotiations with the Group's  strategic suppliers and ensuring, in particular, that  they are committed to respecting the principles of  Sustainable Development and Human Rights, as well  as complying with SUEZ ethical rules.",https://www.suez.com/-/media/suez-global/files/au-nz/files/suez-modern-slavery-statement-2023.pdf?v=1&d=20250407T124641Z | https://www.suez-asia.com/-/media/suez-global/files/publication-docs/pdf-english/suez_dpef-2023-en_hd.pdf?h=512&w=512&v=1&d=20241018T013427Z&open=true,80 | 4 | 53 | 8 | 9 | 17,PDF,2023,2025-04-23T05:07:58.300155
Sustainable Minerals Institute,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Mining,,,,,,
Sustainable Minerals Institute,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Mining,,,,,,
TFS Australia,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Manufacturing,"[Page 1] Sustainable Innovations To propel the environmentally conscious movement forward, new developments must be used to transition to sustainability.",https://www.tfsaustralia.com.au/sustainability  ,1,HTML,nan,2025-04-28T23:22:13.596380
TFS Australia,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Manufacturing,[Page 1] ● LEARN MORE ● 02 Small Business Are you a small business with an existing product range that you are looking manufacture locally?,https://www.tfsaustralia.com.au/sustainability  ,1,HTML,nan,2025-04-28T23:22:13.596380
Telstra,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Information Media And Telecommunications,"[Page 75] We have integrated  sustainability metrics, including conducting material  assessments and collecting compliance information  from suppliers. | [Page 75] We have integrated  sustainability metrics, including conducting material  assessments and collecting compliance information  from suppliers. | [Page 10] It also includes  climate and nature related disclosures aligned  to ISSB (International Sustainability Standards  Board) IFRS (International Financial Reporting  Standards) S2 and the recommendations of   the TNFD (Taskforce on Nature-related   Financial Disclosures). | [Page 16] This includes limited assurance  in accordance with ASAE 3000 and 3410 assurance  standards over greenhouse and energy performance  information as disclosed each year over the greenhouse  and energy metrics that form part of our regulatory  National Greenhouse and Energy Reporting (NGER). | [Page 16] This includes limited assurance  in accordance with ASAE 3000 and 3410 assurance  standards over greenhouse and energy performance  information as disclosed each year over the greenhouse  and energy metrics that form part of our regulatory  National Greenhouse and Energy Reporting (NGER). | [Page 38] We certified  our carbon offsetting status via the Climate Active  program for our Telstra organisational certification   as well as product certifications for Telstra Energy,  Telstra Mobiles and Belong. | [Page 34] Our Workplace Health, Safety and Environment  Management System is applicable globally and is  certified to International Standards ISO14001: 2015   and ISO 45001:2018. | [Page 34] Our Workplace Health, Safety and Environment  Management System is applicable globally and is  certified to International Standards ISO14001: 2015  and ISO 45001:2018.",https://infraco.telstra.com.au/content/dam/tcom/about-us/community-environment/pdf/2024-Telstra-Bigger-Picture-Sustainability-Report-Remediated.pdf | https://www.telstra.com.au/content/dam/tcom/about-us/community-environment/pdf/Telstra-Bigger-Picture-Sustainability-Report-2023-Remediated.pdf | https://www.telstrainternational.com/content/dam/tcom/about-us/community-environment/pdf/Telstra-Bigger-Picture-Sustainability-Report-2023.pdf,16 | 34 | 38 | 75 | 10,PDF,2023,2025-04-23T05:16:04.326063
Telstra,AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Information Media And Telecommunications,"[Page 6] We're a signatory to the United Nations  Global Compact (UNGC) and we are engaged in  supporting its principles – on human rights, labour  rights, environment and anti-corruption – wherever   we operate. | [Page 6] We're a signatory to the United Nations  Global Compact (UNGC) and we are engaged in  supporting its principles – on human rights, labour  rights, environment and anti-corruption – wherever  we operate. | [Page 27] Our SCOC is aligned with 10 universally accepted  principles of the UN Global Compact, Responsible  Business Alliance (RBA) Code of Conduct and Joint  Alliance for CSR (JAC) Supply Chain Sustainability  Guidelines, as well as legislative obligations such as  the UK MSA and the Australian MSA. | [Page 27] Our SCOC is aligned with 10 universally accepted  principles of the UN Global Compact, Responsible  Business Alliance (RBA) Code of Conduct and Joint  Alliance for CSR (JAC) Supply Chain Sustainability  Guidelines, as well as legislative obligations such as  the UK MSA and the Australian MSA. | [Page 34] Our Workplace Health, Safety and Environment  Management System is applicable globally and is  certified to International Standards ISO14001: 2015   and ISO 45001:2018. | [Page 34] Our Workplace Health, Safety and Environment  Management System is applicable globally and is  certified to International Standards ISO14001: 2015  and ISO 45001:2018. | [Page 24] UN Global Compact  Network Australia  (UNGCNA) Modern Slavery  Community of Practice • The UNGCNA Modern Slavery Community of Practice is a small interactive forum that meets quarterly to enable sharing,  learning and discussion on the opportunities and challenges we face in relation to managing modern slavery risk. | [Page 59] We are a member of the United Nations Global  Compact’s Business Ambition for 1.5°C, pledging  to help limit global temperature rise to 1.5°C above  pre-industrial levels. | Telstra Corporation Australia joined un compact on 7-Dec-11",https://www.telstrainternational.com/content/dam/tcom/about-us/community-environment/pdf/2024-Telstra-Modern-Slavery-Act-Statement-Remediated.pdf | https://www.telstra.com.au/content/dam/tcom/about-us/community-environment/pdf/Telstra-Bigger-Picture-Sustainability-Report-2023-Remediated.pdf | https://www.telstrainternational.com/content/dam/tcom/about-us/community-environment/pdf/Telstra-Bigger-Picture-Sustainability-Report-2023.pdf | https://unglobalcompact.org/what-is-gc/participants/15738-Telstra-Corporation,59 | 27 | 34 | 24 | 6,PDF,2023,2025-04-23T05:16:04.326063
The Environmental Group Ltd (environmental),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services,"[Page 43] Corporate Governance The Environmental Group Ltd. | [Page 3] Contents 06	 FY24 in Review 08	 The Environmental Group’s Values 10	 Chair’s Report 14	 CEO’s Report 18	 Review of Operational Report 26	 Our Approach to Sustainability 36	 Directors’ Report 43	 Corporate Governance 44	 Remuneration Report 51	 Auditor’s Independence Declaration 52	 Financial Statements 152	    Consolidated statement of profit or loss              and other comprehensive income 154	    Consolidated statement of financial position 155	    Consolidated statement of changes in equity 156	    Consolidated statement of cash flows 157	    Notes to the consolidated financial statements 101	    Consolidated entity disclosure statement 102	    Directors’ declaration 103     Independent auditor’s report to the members  	     of The Environmental Group Limited 108	    Shareholder information 110	Corporate Directory The Environmental Group Limited (EGL) 2023-2024 Annual Report covers the operations of The  Environmental Group for the financial year ended 30 June 2024. | [Page 102] On behalf of the Directors Ms Lynn Richardson Chair 21 August 2024 102  |  The Environmental Group Limited | [Page 35] By prioritising the safety and wellbeing of our  workforce, minimising environmental impacts,   and maintaining good governance practices,   we strive to further integrate sustainability into   the core of our operations and foster positive change  in the environment. | [Page 43] https://www.environmental.com.au https://environmental.com.au/corporate-governance Annual Report 2024  |  43 | [Page 106] In our opinion, the Remuneration Report of The Environmental Group Limited, for the year ended 30 June 2024,  complies with section 300A of the Corporations Act 2001. | [Page 24] 24  |  The Environmental Group Limited | [Page 60] Material accounting policy information (continued) 60  |  The Environmental Group Limited",https://environmental.com.au/wp-content/uploads/2024/08/2763730.pdf,102 | 3 | 35 | 24 | 106 | 60 | 43,PDF,2024,2025-04-23T05:07:19.268569
The Environmental Group Ltd (environmental),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services,[Page 34] Compliance with  all relevant health and safety and environmental legislation and obligations is the  minimum standard to which the Group operates.,https://environmental.com.au/wp-content/uploads/2024/08/2763730.pdf,34,PDF,2024,2025-04-23T05:07:19.268569
Veolia Australia and New Zealand (veolia),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Electricity Gas Water And Waste Services | Manufacturing | Mining,[Page 3] (3) Corporate Sustainability Assessment. | [Page 17] (3) CSA: Corporate Sustainability Assessment. | [Page 239] CORPORATE SOCIAL RESPONSIBILITY Environmental performance VEOLIA ENVIRONNEMENT / UNIVERSAL REGISTRATION DOCUMENT 2023 237 | [Page 251] CORPORATE SOCIAL RESPONSIBILITY Environmental performance VEOLIA ENVIRONNEMENT / UNIVERSAL REGISTRATION DOCUMENT 2023 249 | [Page 237] CORPORATE SOCIAL RESPONSIBILITY Environmental performance VEOLIA ENVIRONNEMENT / UNIVERSAL REGISTRATION DOCUMENT 2023 235 | [Page 243] CORPORATE SOCIAL RESPONSIBILITY Environmental performance VEOLIA ENVIRONNEMENT / UNIVERSAL REGISTRATION DOCUMENT 2023 241 | [Page 217] CORPORATE SOCIAL RESPONSIBILITY Environmental performance VEOLIA ENVIRONNEMENT / UNIVERSAL REGISTRATION DOCUMENT 2023 215 | [Page 244] CORPORATE SOCIAL RESPONSIBILITY Environmental performance 242 VEOLIA ENVIRONNEMENT / UNIVERSAL REGISTRATION DOCUMENT 2023,https://www.veolia.tw/sites/g/files/dvc4791/files/document/2024/08/veolia-2024-esg-report.pdf | https://www.veolia.com/sites/g/files/dvc4206/files/document/2024/04/integrated-report-2023-2024-veolia.pdf | https://www.veolia.com/sites/g/files/dvc4206/files/document/2024/04/Finance_Veolia_URD_2023.pdf,217 | 3 | 243 | 251 | 244 | 237 | 239 | 17,PDF,2024,2025-04-23T06:22:02.491880
Veolia Australia and New Zealand (veolia),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Electricity Gas Water And Waste Services | Manufacturing | Mining,"[Page 303] Violation of the UN Global Compact principles and the OECD guidelines for multinational enterprises 2. | [Page 303] Lack of processes and mechanisms to monitor compliance with the UN Global Compact principles and the OECD guidelines for multinational  enterprises 3. | [Page 206] Each year,  the Group renews its commitment to respect and implement the ten  principles of the United Nations Global Compact, in particular by  publishing information on its progress (Communication on Progress)  on the UN Global Compact website. | [Page 201] These commitments to sustainable development supplement the  Group’s voluntary adherence to the United Nations Global Compact,  which it signed in June  2003. | [Page 291] Veolia - Member of the United Nations Global Compact Veolia has adhered to the United Nations Global Compact since  June  2003, committing the Group to promoting ten fundamental  principles concerning in particular human rights, labor rights and the  environment. | [Page 201] In so doing, it has committed to  supporting and promoting the Global Compact’s 10 principles on  human rights, labor law, the environment and the fight against  corruption. | [Page 294] 4.4.5.3.2  Actions and results Ongoing partnerships The Group is a partner and/or a member of various organizations that  promote diversity and equal opportunity, notably the UN Global  Compact and the International Labor Organization. | [Page 273] A commitment shared at all levels of the organization The Group implemented measures to meet the highest international  standards and the principles and recommendations of international  organizations.",https://www.veolia.com/sites/g/files/dvc4206/files/document/2024/04/Finance_Veolia_URD_2023.pdf,206 | 294 | 303 | 273 | 201 | 291,PDF,2024,2025-04-23T06:21:57.285421
Visy Industries (Visy),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Does your organization have an active IFRS certification in sustainability?,1. I don't know. 2. No. 3. 1-3  year active certification. 4. 4-6 year active certification. 5. 7-9 year active certification. 6. 10+ year active certification.,S004,Q005,Manufacturing,"[Page 8] Our Visy Responsible Sourcing Commitment - Fibre, details how we make sure our  virgin and recycled fibre sources and procured papers are certified against the relevant accredited standards  (including Forest Stewardship Council and the Programme for the Endorsement of Forestry Certifications)  and support sustainable forest management by sourcing wood fibre from suppliers that are economically  viable, environmentally responsible and socially beneficial. | [Page 8] Visy has supported the uptake of internationally recognised forest certification schemes which allows  consumers to have confidence that the products they purchase are derived from sustainable forest  management practices. | [Page 8] Our sites have an environmental management system based on the structure of the International EMS  standard ISO 14001 that forms part of our HSE Management System and our manufacturing sites are  audited annually. | [Page 8] Sustainability is at the core of our business. | [Page 9] Since 2009, all six Visy recycled paper mills have Forest Stewardship  Council (FSC) Chain-of-Custody certification, with the majority of  fibre inputs coming from post-consumer waste streams which are  assessed against the FSC® Standard Sourcing Reclaimed Materials  (FSC-STD-40-007). | [Page 4] Sustainability is critical to our business. | [Page 6] Beyond our participation in the UNGC, we continue to be  a progressive and collaborative member of the following  social and environmental initiatives: •	 FSC Australia  •	 Sedex  •	 UNGCA – United Nations Global Compact Australia  •	 Sustainable Agricultural Initiative Australia  •	 APCO – Australian Packaging Covenant Organisation  •	 ACOR – Australian Council of Recycling  •	 Ecovadis Prior to engagement, supply chain partners we work  with are requested to accept Visy’s Supplier Code   of Conduct. | [Page 15] Find out more at visy.com.au/responsible-business  In addition to supporting sustainable forest  management, Visy also supports sustainable  agribusiness by contributing innovations in product  packaging and related food waste reduction  technologies across the supply chain.",https://www.visy.com/sites/default/files/2023-07/helping-you-achieve-your-sustainability-targets-17032022.pdf? | https://www.visy.com/sites/default/files/2023-07/visy-un-global-compact-communication-on-progress-2021.pdf? | https://www.visy.com/sites/default/files/2023-07/visy_cop_-_un_global_compact_2019.pdf?,4 | 9 | 15 | 8 | 6,PDF,2023,2025-04-23T05:02:25.014151
Visy Industries (Visy),AU,Goal 17. Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,Is your organisation certified with UN Compact?,"1. I don't know. 2. No. 3. No, but it is in planning for this year. 4. No, but certification is in progress. 5. Yes, certified, active this year. 6. Yes, certified , active this year, and have renewed certification once or more times",S004,Q004,Manufacturing,"[Page 2] 1     UN Global Compact  |  Visy Communication on Progress 2019              14th August 2019            Statement of Support by the Chief Operating Officer    I am pleased to confirm that Visy reaffirms its support of the Ten Principles of the United Nations Global  Compact in the areas of Human Rights, Labour, Environment and Anti-Corruption. | [Page 3] In joining the Global Compact. | [Page 20] Page 20 | Visy – UN Global Compact Report This process considers the country of operation of all  suppliers, and any enforcement that have been received  by the potential vendor. | [Page 9] 8     UN Global Compact  |  Visy Communication on Progress 2019  Packaging Covenant Organisation (APCO). | [Page 3] 2     UN Global Compact  |  Visy Communication on Progress 2019  Human rights    Principle 1 : Business should support and respect the protection of  internationally proclaimed human rights    Principle 2 : Make sure that they are not complicit in human rights issues    Assessment, Policy and Goals    Visy supports the United Nations Declaration of Human Rights. | [Page 4] 3     UN Global Compact  |  Visy Communication on Progress 2019  Visy believes that all humans have a right to safety and takes its obligation and duty to provide a safe and  healthy work environment seriously. | [Page 5] 4     UN Global Compact  |  Visy Communication on Progress 2019  Labour    Principle 3 : Business should uphold the freedom of association and the  effective recognition of the right to collective bargaining  Principle 4 : The elimination of all forms of forced and compulsory labour  Principle 5 : The effective abolition of child labour  Principle 6 : The elimination of discrimination in respect of employment and  occupation      Assessment, Policy and Goals    Visy supports the International Labour Organization’s (ILO) core conventions. | [Page 2] In this, our fifth annual Communication on Progress, we describe our actions to continually improve the  integration of the Global Compact and its Principles into our business strategy, culture and daily operations. | Visy Australia joined un compact on 27-Aug-14",https://www.visy.com/sites/default/files/2023-07/visy-un-global-compact-communication-on-progress-2021.pdf? | https://www.visy.com/sites/default/files/2023-07/visy_cop_-_un_global_compact_2019.pdf? | https://unglobalcompact.org/what-is-gc/participants/41381-Visy,3 | 4 | 5 | 9 | 2 | 20,PDF,2023,2025-04-23T05:02:25.014151
